voxel ID,X,Y,Z,Saturated or Unsaturated,Recharge,Outflow or NotOutflow,ID of the next downstream voxel,Number of upstream voxels,Number of downstream voxels,Velocity
2801,2586440.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1823,1,1,0.01
2802,2586520.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1824,1,1,0.01
2803,2586600.0,1113720.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2804,2586680.0,1113720.0,1240.0,Saturated,,NotOutflow,3758,1,1,4.0031256302720765e-12
2805,2586760.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1826,0,1,0.01
2806,2587240.0,1113720.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2807,2587320.0,1113720.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2808,2587400.0,1113720.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2809,2587480.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1827,0,1,0.01
2810,2587560.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1828,0,1,0.01
2811,2587640.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1829,0,1,0.01
2812,2588520.0,1113720.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2813,2588600.0,1113720.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2814,2588680.0,1113720.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2815,2588760.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1834,0,1,0.01
2816,2588840.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1835,1,1,0.01
2817,2588920.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1836,1,1,0.01
2818,2589000.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1837,1,1,0.01
2819,2589080.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1838,1,1,0.01
2820,2589160.0,1113720.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2821,2589240.0,1113720.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2822,2589320.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1841,1,1,0.01
2823,2589400.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1842,1,1,0.01
2824,2589480.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1843,0,1,0.01
2825,2589560.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1844,1,1,0.01
2826,2589640.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1845,0,1,0.01
2827,2589800.0,1113720.0,1240.0,Unsaturated,,NotOutflow,868,0,1,0.01
2828,2589880.0,1113720.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2829,2589960.0,1113720.0,1240.0,Unsaturated,,NotOutflow,1847,1,1,0.01
2830,2586200.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1849,0,1,0.01
2831,2586280.0,1113800.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2832,2586360.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1851,1,1,0.01
2833,2586440.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1852,1,1,0.01
2834,2586520.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1853,1,1,0.01
2835,2586600.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1854,1,1,0.01
2836,2586680.0,1113800.0,1240.0,Saturated,,NotOutflow,3787,1,2,2.7149608522828677e-11
2837,2586760.0,1113800.0,1240.0,Saturated,,NotOutflow,2836,1,1,3.115273415310075e-11
2838,2586840.0,1113800.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2839,2587320.0,1113800.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2840,2587400.0,1113800.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2841,2587480.0,1113800.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2842,2587560.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1857,0,1,0.01
2843,2587640.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1858,0,1,0.01
2844,2587720.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1859,0,1,0.01
2845,2587800.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1860,0,1,0.01
2846,2588680.0,1113800.0,1240.0,Unsaturated,,NotOutflow,-1,0,0,0.01
2847,2588760.0,1113800.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2848,2588840.0,1113800.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2849,2588920.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1865,1,1,0.01
2850,2589000.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1866,1,1,0.01
2851,2589080.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1867,1,1,0.01
2852,2589160.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1868,1,1,0.01
2853,2589240.0,1113800.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2854,2589320.0,1113800.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2855,2589400.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1871,1,1,0.01
2856,2589480.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1872,1,1,0.01
2857,2589560.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1873,1,1,0.01
2858,2589640.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1874,1,1,0.01
2859,2589720.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1875,0,1,0.01
2860,2589960.0,1113800.0,1240.0,Unsaturated,,NotOutflow,1877,1,1,0.01
2861,2590040.0,1113800.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2862,2586280.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1880,0,1,0.01
2863,2586600.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1882,1,1,0.01
2864,2586680.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1883,1,1,0.01
2865,2586760.0,1113880.0,1240.0,Saturated,,NotOutflow,2837,1,1,3.115273415310075e-11
2866,2586840.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1885,0,1,0.01
2867,2586920.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1886,0,1,0.01
2868,2587000.0,1113880.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2869,2587080.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1888,0,1,0.01
2870,2587400.0,1113880.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2871,2587480.0,1113880.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2872,2587560.0,1113880.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2873,2587640.0,1113880.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2874,2587720.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1889,0,1,0.01
2875,2587800.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1890,0,1,0.01
2876,2587880.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1891,0,1,0.01
2877,2588840.0,1113880.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2878,2588920.0,1113880.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2879,2589000.0,1113880.0,1240.0,Unsaturated,,NotOutflow,-1,0,0,0.01
2880,2589080.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1897,1,1,0.01
2881,2589160.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1898,1,1,0.01
2882,2589240.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1899,1,1,0.01
2883,2589320.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1900,1,1,0.01
2884,2589400.0,1113880.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2885,2589480.0,1113880.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2886,2589560.0,1113880.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2887,2589640.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1904,0,1,0.01
2888,2589720.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1905,1,1,0.01
2889,2589800.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1906,0,1,0.01
2890,2590040.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1909,1,1,0.01
2891,2590120.0,1113880.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2892,2590200.0,1113880.0,1240.0,Unsaturated,,NotOutflow,1911,0,1,0.01
2893,2586600.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1914,0,1,0.01
2894,2586680.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1915,0,1,0.01
2895,2586920.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1916,0,1,0.01
2896,2587000.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1917,1,1,0.01
2897,2587080.0,1113960.0,1240.0,Saturated,,NotOutflow,-1,0,0,0.0
2898,2587160.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1919,0,1,0.01
2899,2587240.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1920,1,1,0.01
2900,2587480.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2901,2587560.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2902,2587640.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2903,2587720.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2904,2587800.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1921,0,1,0.01
2905,2587880.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1922,0,1,0.01
2906,2587960.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1923,0,1,0.01
2907,2588040.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1924,0,1,0.01
2908,2588920.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2909,2589000.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,0,0,0.01
2910,2589080.0,1113960.0,1240.0,Unsaturated,,NotOutflow,-1,0,0,0.01
2911,2589160.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1929,1,1,0.01
2912,2589240.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1930,1,1,0.01
2913,2589320.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1931,1,1,0.01
2914,2589400.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1932,1,1,0.01
2915,2589480.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1933,1,1,0.01
2916,2589560.0,1113960.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2917,2589640.0,1113960.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2918,2589720.0,1113960.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2919,2589800.0,1113960.0,1240.0,Saturated,,NotOutflow,-1,1,0,0.0
2920,2589880.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1938,1,1,0.01
2921,2590120.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1941,1,1,0.01
2922,2590200.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1942,1,1,0.01
2923,2590280.0,1113960.0,1240.0,Unsaturated,,NotOutflow,1943,0,1,0.01
2924,2587960.0,1109000.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2925,2588040.0,1109000.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
2926,2587960.0,1109080.0,1320.0,Unsaturated,,NotOutflow,1945,1,1,0.01
2927,2588040.0,1109080.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
2928,2587960.0,1109160.0,1320.0,Unsaturated,,NotOutflow,1947,1,1,0.01
2929,2588040.0,1109160.0,1320.0,Unsaturated,,NotOutflow,1948,0,1,0.01
2930,2587960.0,1109240.0,1320.0,Unsaturated,,NotOutflow,1949,1,1,0.01
2931,2587880.0,1109320.0,1320.0,Unsaturated,,NotOutflow,1951,1,1,0.01
2932,2587960.0,1109320.0,1320.0,Unsaturated,,NotOutflow,1952,1,1,0.01
2933,2587880.0,1109400.0,1320.0,Unsaturated,,NotOutflow,1953,1,1,0.01
2934,2587960.0,1109400.0,1320.0,Unsaturated,,NotOutflow,1954,1,1,0.01
2935,2587880.0,1109480.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
2936,2586040.0,1109560.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
2937,2587800.0,1109560.0,1320.0,Unsaturated,,NotOutflow,1958,1,1,0.01
2938,2587880.0,1109560.0,1320.0,Unsaturated,,NotOutflow,1959,1,1,0.01
2939,2586040.0,1109640.0,1320.0,Unsaturated,,NotOutflow,1960,1,1,0.01
2940,2586120.0,1109640.0,1320.0,Unsaturated,,NotOutflow,1961,1,1,0.01
2941,2587800.0,1109640.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
2942,2587880.0,1109640.0,1320.0,Unsaturated,,NotOutflow,1963,1,1,0.01
2943,2586040.0,1109720.0,1320.0,Unsaturated,,NotOutflow,1964,1,1,0.01
2944,2586120.0,1109720.0,1320.0,Unsaturated,,NotOutflow,1965,1,1,0.01
2945,2587800.0,1109720.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
2946,2587880.0,1109720.0,1320.0,Unsaturated,,NotOutflow,1967,0,1,0.01
2947,2586120.0,1109800.0,1320.0,Unsaturated,,NotOutflow,1968,1,1,0.01
2948,2586200.0,1109800.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
2949,2587720.0,1109800.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2950,2587800.0,1109800.0,1320.0,Unsaturated,,NotOutflow,1970,1,1,0.01
2951,2586120.0,1109880.0,1320.0,Unsaturated,,NotOutflow,1972,0,1,0.01
2952,2586200.0,1109880.0,1320.0,Unsaturated,,NotOutflow,1973,1,1,0.01
2953,2586280.0,1109880.0,1320.0,Unsaturated,,NotOutflow,987,1,1,0.01
2954,2587720.0,1109880.0,1320.0,Unsaturated,,NotOutflow,1974,1,1,0.01
2955,2587800.0,1109880.0,1320.0,Unsaturated,,NotOutflow,1975,1,1,0.01
2956,2586200.0,1109960.0,1320.0,Unsaturated,,NotOutflow,1978,1,1,0.01
2957,2586280.0,1109960.0,1320.0,Unsaturated,,NotOutflow,1979,1,1,0.01
2958,2587720.0,1109960.0,1320.0,Unsaturated,,NotOutflow,1980,1,1,0.01
2959,2587800.0,1109960.0,1320.0,Unsaturated,,NotOutflow,1981,0,1,0.01
2960,2586280.0,1110040.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
2961,2586360.0,1110040.0,1320.0,Unsaturated,,NotOutflow,1985,1,1,0.01
2962,2587720.0,1110040.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
2963,2586280.0,1110120.0,1320.0,Unsaturated,,NotOutflow,1991,1,1,0.01
2964,2586360.0,1110120.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
2965,2587640.0,1110120.0,1320.0,Unsaturated,,NotOutflow,1993,0,1,0.01
2966,2587720.0,1110120.0,1320.0,Unsaturated,,NotOutflow,1994,1,1,0.01
2967,2586040.0,1110200.0,1320.0,Unsaturated,,NotOutflow,1995,0,1,0.01
2968,2586360.0,1110200.0,1320.0,Unsaturated,,NotOutflow,1998,0,1,0.01
2969,2586440.0,1110200.0,1320.0,Unsaturated,,NotOutflow,1999,0,1,0.01
2970,2587640.0,1110200.0,1320.0,Unsaturated,,NotOutflow,2000,0,1,0.01
2971,2587720.0,1110200.0,1320.0,Unsaturated,,NotOutflow,2001,1,1,0.01
2972,2586040.0,1110280.0,1320.0,Unsaturated,,NotOutflow,2002,0,1,0.01
2973,2586440.0,1110280.0,1320.0,Saturated,,NotOutflow,2974,1,1,7.647349879032964e-10
2974,2586520.0,1110280.0,1320.0,Saturated,,NotOutflow,2979,1,1,7.647349879032964e-10
2975,2587640.0,1110280.0,1320.0,Unsaturated,,NotOutflow,2008,0,1,0.01
2976,2586040.0,1110360.0,1320.0,Unsaturated,,NotOutflow,2010,0,1,0.01
2977,2586120.0,1110360.0,1320.0,Unsaturated,,NotOutflow,2011,0,1,0.01
2978,2586440.0,1110360.0,1320.0,Unsaturated,,NotOutflow,2015,1,1,0.01
2979,2586520.0,1110360.0,1320.0,Saturated,,NotOutflow,2985,3,3,1.366440303300746e-09
2980,2587560.0,1110360.0,1320.0,Unsaturated,,NotOutflow,-1,0,0,0.01
2981,2587640.0,1110360.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
2982,2586040.0,1110440.0,1320.0,Unsaturated,,NotOutflow,2018,0,1,0.01
2983,2586120.0,1110440.0,1320.0,Unsaturated,,NotOutflow,2019,0,1,0.01
2984,2586200.0,1110440.0,1320.0,Unsaturated,,NotOutflow,2020,0,1,0.01
2985,2586520.0,1110440.0,1320.0,Saturated,,NotOutflow,2986,1,1,1.366440303300746e-09
2986,2586600.0,1110440.0,1320.0,Saturated,,NotOutflow,3930,3,3,3.924517597114592e-09
2987,2587560.0,1110440.0,1320.0,Saturated,,NotOutflow,2994,1,1,2.276532769517412e-13
2988,2587640.0,1110440.0,1320.0,Unsaturated,,NotOutflow,2027,1,1,0.01
2989,2586040.0,1110520.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
2990,2586120.0,1110520.0,1320.0,Unsaturated,,NotOutflow,2028,0,1,0.01
2991,2586200.0,1110520.0,1320.0,Unsaturated,,NotOutflow,2029,0,1,0.01
2992,2586600.0,1110520.0,1320.0,Saturated,,NotOutflow,2993,3,1,6.004399061702222e-09
2993,2586680.0,1110520.0,1320.0,Saturated,,NotOutflow,3000,1,2,3.066581829915152e-09
2994,2587560.0,1110520.0,1320.0,Saturated,,NotOutflow,3936,2,2,1.9898173631282843e-13
2995,2587640.0,1110520.0,1320.0,Unsaturated,,NotOutflow,2036,0,1,0.01
2996,2586040.0,1110600.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
2997,2586120.0,1110600.0,1320.0,Unsaturated,,NotOutflow,2037,0,1,0.01
2998,2586200.0,1110600.0,1320.0,Unsaturated,,NotOutflow,2038,0,1,0.01
2999,2586280.0,1110600.0,1320.0,Unsaturated,,NotOutflow,2039,0,1,0.01
3000,2586680.0,1110600.0,1320.0,Saturated,,NotOutflow,3001,1,1,3.066581829915152e-09
3001,2586760.0,1110600.0,1320.0,Saturated,,NotOutflow,3009,1,1,3.066581829915152e-09
3002,2587480.0,1110600.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3003,2587560.0,1110600.0,1320.0,Saturated,,NotOutflow,3012,1,1,1.9413187578854655e-13
3004,2586040.0,1110680.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
3005,2586120.0,1110680.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
3006,2586200.0,1110680.0,1320.0,Unsaturated,,NotOutflow,2046,0,1,0.01
3007,2586280.0,1110680.0,1320.0,Unsaturated,,NotOutflow,2047,0,1,0.01
3008,2586680.0,1110680.0,1320.0,Unsaturated,,NotOutflow,2051,1,1,0.01
3009,2586760.0,1110680.0,1320.0,Saturated,,NotOutflow,3945,2,2,2.5424100753655296e-09
3010,2586840.0,1110680.0,1320.0,Unsaturated,,NotOutflow,2053,1,1,0.01
3011,2587480.0,1110680.0,1320.0,Saturated,,NotOutflow,3018,1,1,1.813325490159352e-13
3012,2587560.0,1110680.0,1320.0,Saturated,,NotOutflow,3011,1,2,1.813325490159352e-13
3013,2586200.0,1110760.0,1320.0,Unsaturated,,NotOutflow,-1,0,0,0.01
3014,2586280.0,1110760.0,1320.0,Unsaturated,,NotOutflow,2056,0,1,0.01
3015,2586360.0,1110760.0,1320.0,Unsaturated,,NotOutflow,2057,0,1,0.01
3016,2586760.0,1110760.0,1320.0,Saturated,,NotOutflow,3017,2,1,5.909890326037935e-10
3017,2586840.0,1110760.0,1320.0,Saturated,,NotOutflow,3023,2,1,6.011113014940277e-10
3018,2587480.0,1110760.0,1320.0,Saturated,,NotOutflow,3025,2,2,9.769117120119592e-14
3019,2587560.0,1110760.0,1320.0,Unsaturated,,NotOutflow,2064,1,1,0.01
3020,2586280.0,1110840.0,1320.0,Unsaturated,,NotOutflow,2065,0,1,0.01
3021,2586360.0,1110840.0,1320.0,Unsaturated,,NotOutflow,2066,0,1,0.01
3022,2586440.0,1110840.0,1320.0,Unsaturated,,NotOutflow,2067,0,1,0.01
3023,2586840.0,1110840.0,1320.0,Saturated,,NotOutflow,3024,1,1,6.011113014940277e-10
3024,2586920.0,1110840.0,1320.0,Saturated,,NotOutflow,3030,1,1,6.011113014940277e-10
3025,2587480.0,1110840.0,1320.0,Saturated,,NotOutflow,3955,3,3,5.028000814117758e-13
3026,2586280.0,1110920.0,1320.0,Unsaturated,,NotOutflow,-1,0,0,0.01
3027,2586360.0,1110920.0,1320.0,Unsaturated,,NotOutflow,2074,0,1,0.01
3028,2586440.0,1110920.0,1320.0,Unsaturated,,NotOutflow,2075,0,1,0.01
3029,2586520.0,1110920.0,1320.0,Unsaturated,,NotOutflow,2076,0,1,0.01
3030,2586920.0,1110920.0,1320.0,Saturated,,NotOutflow,3031,2,1,3.6062324592899453e-09
3031,2587000.0,1110920.0,1320.0,Saturated,,NotOutflow,3039,2,1,3.6062324592899453e-09
3032,2587400.0,1110920.0,1320.0,Saturated,,NotOutflow,3041,1,1,4.484337039553327e-13
3033,2587480.0,1110920.0,1320.0,Saturated,,NotOutflow,3032,2,3,4.484337039553327e-13
3034,2586280.0,1111000.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
3035,2586360.0,1111000.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
3036,2586440.0,1111000.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
3037,2586520.0,1111000.0,1320.0,Unsaturated,,NotOutflow,2086,0,1,0.01
3038,2586920.0,1111000.0,1320.0,Unsaturated,,NotOutflow,2089,1,1,0.01
3039,2587000.0,1111000.0,1320.0,Saturated,,NotOutflow,3963,2,2,1.9915892002503718e-09
3040,2587080.0,1111000.0,1320.0,Unsaturated,,NotOutflow,2091,1,1,0.01
3041,2587400.0,1111000.0,1320.0,Saturated,,NotOutflow,3965,5,2,3.75521111920218e-11
3042,2587480.0,1111000.0,1320.0,Saturated,,NotOutflow,3041,2,1,3.238848665307319e-13
3043,2586120.0,1111080.0,1320.0,Unsaturated,,NotOutflow,2095,0,1,0.01
3044,2586200.0,1111080.0,1320.0,Unsaturated,,NotOutflow,2096,0,1,0.01
3045,2586280.0,1111080.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3046,2586360.0,1111080.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3047,2586440.0,1111080.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
3048,2586520.0,1111080.0,1320.0,Unsaturated,,NotOutflow,2097,0,1,0.01
3049,2586600.0,1111080.0,1320.0,Unsaturated,,NotOutflow,2098,0,1,0.01
3050,2587000.0,1111080.0,1320.0,Saturated,,NotOutflow,3051,2,1,1.655449520820074e-09
3051,2587080.0,1111080.0,1320.0,Saturated,,NotOutflow,3061,1,2,1.0974639569035746e-09
3052,2587400.0,1111080.0,1320.0,Saturated,,NotOutflow,3971,2,3,1.5259838367290646e-11
3053,2587480.0,1111080.0,1320.0,Unsaturated,,NotOutflow,2103,0,1,0.01
3054,2586120.0,1111160.0,1320.0,Unsaturated,,NotOutflow,2104,0,1,0.01
3055,2586200.0,1111160.0,1320.0,Unsaturated,,NotOutflow,2105,1,1,0.01
3056,2586280.0,1111160.0,1320.0,Unsaturated,,NotOutflow,2106,1,1,0.01
3057,2586360.0,1111160.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3058,2586440.0,1111160.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3059,2586520.0,1111160.0,1320.0,Unsaturated,,NotOutflow,2107,0,1,0.01
3060,2586600.0,1111160.0,1320.0,Unsaturated,,NotOutflow,2108,0,1,0.01
3061,2587080.0,1111160.0,1320.0,Saturated,,NotOutflow,3062,1,1,1.0974639569035746e-09
3062,2587160.0,1111160.0,1320.0,Saturated,,NotOutflow,3071,1,1,1.0974639569035746e-09
3063,2587320.0,1111160.0,1320.0,Unsaturated,,NotOutflow,-1,0,0,0.01
3064,2587400.0,1111160.0,1320.0,Saturated,,NotOutflow,3074,1,1,1.0486080900312863e-11
3065,2586200.0,1111240.0,1320.0,Unsaturated,,NotOutflow,2114,1,1,0.01
3066,2586280.0,1111240.0,1320.0,Unsaturated,,NotOutflow,2115,0,1,0.01
3067,2586360.0,1111240.0,1320.0,Unsaturated,,NotOutflow,2116,1,1,0.01
3068,2586440.0,1111240.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3069,2586520.0,1111240.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3070,2586600.0,1111240.0,1320.0,Unsaturated,,NotOutflow,2117,0,1,0.01
3071,2587160.0,1111240.0,1320.0,Saturated,,NotOutflow,3072,1,1,1.0974639569035746e-09
3072,2587240.0,1111240.0,1320.0,Saturated,,NotOutflow,3082,2,1,1.0974639569035746e-09
3073,2587320.0,1111240.0,1320.0,Saturated,,NotOutflow,3083,1,1,1.0480398192662768e-11
3074,2587400.0,1111240.0,1320.0,Saturated,,NotOutflow,3073,2,2,1.0480398192662768e-11
3075,2586280.0,1111320.0,1320.0,Unsaturated,,NotOutflow,-1,1,0,0.01
3076,2586360.0,1111320.0,1320.0,Unsaturated,,NotOutflow,2124,0,1,0.01
3077,2586440.0,1111320.0,1320.0,Unsaturated,,NotOutflow,2125,1,1,0.01
3078,2586520.0,1111320.0,1320.0,Unsaturated,,NotOutflow,2126,1,1,0.01
3079,2586600.0,1111320.0,1320.0,Saturated,,NotOutflow,-1,0,0,0.0
3080,2586680.0,1111320.0,1320.0,Unsaturated,,NotOutflow,2128,0,1,0.01
3081,2587160.0,1111320.0,1320.0,Unsaturated,,NotOutflow,2131,0,1,0.01
3082,2587240.0,1111320.0,1320.0,Saturated,,NotOutflow,3089,1,1,1.0974639569035746e-09
3083,2587320.0,1111320.0,1320.0,Saturated,,NotOutflow,3090,2,1,1.0700597196124245e-10
3084,2587400.0,1111320.0,1320.0,Unsaturated,,NotOutflow,2134,0,1,0.01
3085,2586440.0,1111400.0,1320.0,Unsaturated,,NotOutflow,2135,1,1,0.01
3086,2586520.0,1111400.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
3087,2586600.0,1111400.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
3088,2586680.0,1111400.0,1320.0,Unsaturated,,NotOutflow,2138,0,1,0.01
3089,2587240.0,1111400.0,1320.0,Saturated,,NotOutflow,4001,1,2,5.580104908601723e-10
3090,2587320.0,1111400.0,1320.0,Saturated,,NotOutflow,3095,5,3,8.173349542530946e-10
3091,2586520.0,1111480.0,1320.0,Unsaturated,,NotOutflow,2144,0,1,0.01
3092,2586600.0,1111480.0,1320.0,Saturated,,NotOutflow,-1,1,0,0.0
3093,2586680.0,1111480.0,1320.0,Unsaturated,,NotOutflow,2146,0,1,0.01
3094,2587240.0,1111480.0,1320.0,Saturated,,NotOutflow,3095,1,1,3.8028935918520795e-10
3095,2587320.0,1111480.0,1320.0,Saturated,,NotOutflow,4008,2,3,4.714226788656854e-10
3096,2587400.0,1111480.0,1320.0,Saturated,,NotOutflow,3103,1,1,3.4591227538740926e-10
3097,2586520.0,1111560.0,1320.0,Unsaturated,,NotOutflow,2153,1,1,0.01
3098,2586600.0,1111560.0,1320.0,Unsaturated,,NotOutflow,2154,1,1,0.01
